Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Predicted Eligibility Score
738628,Nicole Nguyen,0,5,2017-11-08,1,1.9,2024-07-24,1,1,0,0,12,7,5,99.5,30,21,6,2.1,1.9,2,28,2,3.5,79
424572,Sandra Lambert,3,7,2016-08-25,0,8.5,2024-11-12,2,1,4,1,46,42,4,90,14,6,7,2.6,4.3,0,20,1,3.5,71
879797,Steven Bailey,3,6,2013-12-22,0,11.2,2024-11-03,0,0,7,1,48,7,41,87.8,12,1,3,9.6,2.9,2,14,2,3.7,76
223219,April Mitchell,3,0,2013-04-07,0,11.9,2024-02-21,0,1,5,0,92,62,30,90,14,14,12,4.6,2.7,1,23,0,4.6,75
798403,Ernest Thomas,5,4,2012-05-06,0,12.8,2024-07-23,2,0,4,0,16,10,6,71.5,37,11,14,1.2,4.4,2,3,2,2.5,47
661032,Jeffrey Jenkins,4,3,2018-09-03,2,0.3,2024-09-19,3,1,6,1,39,11,28,70.7,16,16,13,1.2,1.4,1,7,0,3,37
481699,Valerie Gomez,4,3,2012-12-02,0,12.2,2024-01-07,4,0,7,0,60,6,54,88.1,47,20,7,2.3,1.1,2,3,0,4.4,73
237362,Eric Wong,6,5,2022-05-05,0,2.8,2024-04-04,0,2,5,1,88,42,46,50.8,47,5,0,9.4,1.3,2,25,2,2,13
581198,Emily Howard,6,1,2021-02-09,2,3.6,2024-05-21,2,0,2,1,39,27,12,58,22,5,15,2,4.3,2,28,2,4,17
632773,Stephanie Blackburn,5,3,2015-01-15,0,10.1,2024-03-17,1,1,7,0,38,34,4,52,17,2,0,3.9,4.6,1,22,2,4.7,15
800158,Sheila Martinez,5,1,2011-05-29,1,12.4,2024-01-09,1,2,1,0,75,68,7,73.2,33,30,10,8.8,3.8,2,21,1,3.2,54
823191,Donald Nguyen,4,1,2017-08-15,1,0.6,2024-08-06,4,0,9,1,46,6,40,56.5,48,36,6,7.6,2.9,0,17,2,2.3,19
341709,Autumn Mays,2,7,2015-06-02,0,9.7,2024-07-26,3,0,2,0,99,61,38,83.3,9,1,2,1,1.2,2,13,2,3.8,61
748696,Dr. Julia Jones MD,3,0,2022-03-17,0,2.9,2024-09-20,1,1,0,0,36,22,14,68.8,39,38,23,5.8,3,0,16,1,2.3,39
718378,Bruce Williams,3,0,2016-03-18,0,8.9,2024-03-26,1,0,0,1,14,1,13,54.5,16,5,1,1.1,3.4,2,3,2,3.3,19
361800,Angela Medina,0,7,2013-02-03,0,12,2024-11-23,0,1,2,0,61,29,32,82,20,10,9,2.2,2.8,2,12,2,3.6,62
120197,Kevin Cunningham,5,2,2020-07-09,0,4.6,2024-11-23,4,2,8,0,61,41,20,80.3,21,20,1,8.9,4.5,2,23,2,4,55
246904,Rick Black,5,5,2022-06-28,0,2.6,2024-04-15,1,0,5,1,60,7,53,62.7,9,4,9,1,2.9,2,11,1,2.2,23
351781,Anna Cooley,2,0,2022-12-14,0,2.2,2024-06-06,0,2,0,1,11,10,1,57.6,32,9,27,5.6,1.8,2,12,1,4.5,23
12215,Katie York,2,4,2019-03-12,2,1.5,2024-09-18,3,0,1,1,99,92,7,85.6,43,30,24,2.5,4.8,0,17,2,1.1,60
630301,Jeffery Johnson,5,7,2020-04-09,0,4.9,2024-03-26,1,2,1,0,86,60,26,65.9,49,13,25,6.4,3,0,5,2,1.6,38
505376,Heidi Wright,3,5,2013-10-20,0,11.3,2024-04-10,4,2,3,0,82,77,5,77.6,41,34,7,4.9,1.4,0,25,0,3.8,55
992264,Tonya Nelson,0,5,2013-10-22,0,11.3,2024-03-24,1,2,5,0,29,8,21,63.8,6,6,2,3.8,2.4,2,19,1,2.7,31
127963,Karen Willis,0,0,2022-04-18,1,2.4,2024-05-17,3,2,9,1,78,30,48,52.2,30,2,15,8,4.6,1,14,2,2.5,14
929840,Christopher Becker,1,6,2018-03-04,0,7,2024-08-30,2,2,6,0,35,16,19,60.4,10,4,5,9.9,2.7,0,16,0,1.2,29
389081,Christopher Bailey,3,1,2020-09-24,0,4.4,2024-05-13,3,1,4,0,50,15,35,89.5,21,19,9,2.2,2.9,2,26,0,2.9,63
254038,Emily Lawson,2,1,2018-09-17,0,6.4,2024-09-15,1,2,1,1,51,2,49,79.4,25,12,17,3,2.7,1,13,1,3.2,55
411627,Benjamin Smith,1,1,2022-08-25,0,2.5,2024-12-09,3,0,2,0,49,45,4,76.3,24,1,6,1.1,4.5,0,4,0,2.3,46
710723,Sandra Terry,4,4,2011-07-27,0,13.6,2024-04-23,2,2,9,1,88,2,86,70.8,13,4,0,1.2,4.5,1,29,2,1.5,38
902984,Joseph Johnson,4,4,2010-11-19,0,14.3,2024-11-17,0,0,4,0,89,55,34,92.5,31,5,19,7.6,2.3,2,8,0,3.9,85
172838,Adriana Park MD,0,2,2010-08-15,2,5.5,2024-11-12,2,0,4,1,95,42,53,74.2,37,19,16,5.6,3.5,1,3,2,3.6,53
142238,Bryan Murphy,0,7,2013-02-19,0,12,2024-08-19,3,2,7,1,13,11,2,64.7,32,17,21,1.7,1.2,1,22,2,4.8,30
628903,Nathan Pace,5,6,2018-01-10,0,7.1,2024-02-04,0,0,6,1,84,14,70,65.3,23,2,4,3,2.9,2,13,0,4,33
973048,Robin Parker,3,5,2020-04-24,0,4.8,2024-11-22,0,0,0,1,75,52,23,63.6,37,4,4,1.9,4.9,0,18,1,2.2,27
594867,Adrian Romero,5,0,2022-03-20,0,2.9,2024-08-11,1,0,3,0,71,63,8,70,43,33,6,4.7,1.4,2,23,2,2.8,37
699218,Theodore Hernandez,3,2,2018-12-23,0,6.2,2024-09-19,4,0,0,0,13,1,12,64.6,24,21,10,3.5,4.7,2,4,0,5,39
421974,Andrea Robinson,4,6,2022-04-25,0,2.8,2024-04-04,2,1,2,0,79,63,16,98.8,48,6,47,5.3,4.7,2,21,2,2.4,81
563778,Ruben Calhoun,1,5,2010-11-02,0,14.3,2024-02-19,3,0,1,1,85,13,72,59.6,49,33,10,4.7,2.4,2,22,1,1.5,28
434457,Harold Roberts,3,3,2013-11-27,0,11.2,2024-04-07,3,0,9,1,79,79,0,86.1,36,26,18,1.5,4.7,1,9,0,1.3,63
885123,Jeffrey Davis,0,6,2018-02-20,0,7,2024-05-18,3,1,9,0,19,18,1,71.8,24,14,1,1.4,2.7,1,13,1,4,40
311069,Daniel Jackson,0,4,2011-11-15,0,13.3,2024-01-28,2,2,1,0,67,8,59,51.1,15,5,8,2.9,3.8,2,2,0,1.5,18
806369,Michelle Peterson,2,3,2015-01-07,0,10.1,2024-08-24,0,0,2,1,91,30,61,74,23,7,11,7.3,3.2,1,28,2,1.3,49
937739,Kim Campbell,5,3,2018-09-18,0,6.4,2024-04-25,3,1,8,1,92,3,89,71.4,15,10,12,6.1,3.5,0,19,1,3.1,43
597692,Jerry Pierce,6,1,2022-06-27,0,2.6,2024-09-27,3,0,3,0,95,73,22,51.2,15,7,1,4.9,4,2,28,0,4.6,12
171182,Chelsea Smith,0,2,2016-11-15,0,8.3,2024-04-22,3,1,5,0,61,40,21,85.8,44,18,31,2.6,1.9,0,9,0,2.9,65
807859,Barbara Black,0,1,2015-12-03,0,9.2,2024-04-15,4,2,2,1,86,8,78,78.4,21,15,21,2.6,3.8,1,21,2,3.1,53
835322,Paul Miller,1,6,2017-04-28,1,1.4,2024-07-01,3,0,9,1,95,27,68,76.7,16,7,15,1.6,2.1,0,8,2,4.1,46
531361,Phillip Flores,5,4,2017-10-18,1,6,2024-03-02,3,2,10,1,73,73,0,84.7,15,15,10,1.2,1.3,1,10,2,4.9,59
249576,Peggy Reynolds,2,3,2018-09-21,0,6.4,2024-03-14,3,0,0,0,53,0,53,98.5,14,8,9,8,2.4,0,15,0,2.1,86
509241,Jodi Frederick,6,2,2010-03-10,0,15,2024-10-22,4,1,10,0,70,59,11,67.6,19,11,19,8.6,1.9,0,16,0,2.7,44
790521,Katie Hunt,5,0,2019-02-22,0,6,2024-03-22,4,2,8,0,14,1,13,98.3,18,5,7,3.2,4.2,1,22,0,1.7,77
557667,Tammy Jacobs,1,0,2010-08-10,0,14.5,2024-03-20,3,1,2,1,35,25,10,96.3,35,31,35,3.8,1,2,21,2,3.8,84
30512,Samantha Vaughn,4,1,2020-11-08,0,4.3,2024-06-18,0,2,5,0,74,67,7,92.1,39,13,37,2.6,2.4,1,5,0,4.3,74
371158,Erin Foster,0,1,2014-11-06,0,10.3,2024-11-23,0,0,3,0,85,81,4,96.6,20,19,20,5.5,3.5,1,7,1,1.6,85
116938,Jeffrey Watson,6,1,2012-09-06,0,12.5,2024-05-05,3,2,0,0,84,64,20,77.8,6,6,1,3.6,3.8,1,13,0,4.6,60
803299,Gina Fischer,1,6,2010-03-11,0,15,2024-08-24,2,1,5,0,15,2,13,57.4,16,10,16,6.3,3.2,0,5,1,3.5,30
877472,Matthew Velazquez,3,7,2022-07-15,0,2.6,2024-05-15,0,1,7,0,42,31,11,91.6,12,1,6,7.8,2,0,21,2,2.6,70
142572,Shawn Anthony,2,1,2015-09-21,1,1.4,2024-07-20,2,2,10,1,29,29,0,57.4,50,20,35,7.4,3.1,1,4,1,3.1,22
729038,Daniel West,4,3,2021-02-28,0,4,2024-04-29,2,1,2,0,100,91,9,79.6,20,7,6,7.8,1.9,1,23,2,2.6,55
82748,Jesse Church,6,7,2016-05-16,0,8.8,2024-04-29,1,1,3,1,85,5,80,77.1,43,26,4,9.4,4.3,0,0,1,2.5,60
202845,Natalie Combs,0,7,2019-12-23,0,5.2,2024-03-09,3,2,5,0,64,47,17,59.2,42,8,8,5.9,4.2,0,0,2,4,27
529400,Angela Moore,3,6,2011-08-15,0,13.5,2024-05-14,2,1,3,0,82,74,8,94.5,49,32,47,7.1,2.4,1,26,0,2.3,82
615106,Stephen Green,1,4,2021-11-16,0,3.3,2024-02-28,2,2,1,0,23,18,5,67.5,6,3,1,7.7,3.8,0,10,0,2.8,40
636666,Daniel Fernandez,1,5,2013-06-23,1,8.7,2024-12-22,2,1,2,1,51,10,41,89.5,29,13,16,6,1.1,2,7,0,3.6,78
601422,Eric White,1,2,2022-08-20,0,2.5,2024-01-27,2,0,10,0,72,65,7,78.3,19,6,10,8.1,1.3,2,1,0,2.9,53
688494,Crystal Snyder,3,1,2013-12-31,1,7.3,2024-03-11,1,0,7,1,10,3,7,76.6,26,17,6,1.6,2.9,1,24,2,4.5,47
911430,Gabrielle Fox,6,2,2019-06-10,0,5.7,2024-05-28,4,1,0,1,78,46,32,97.4,15,4,8,9,4.5,0,27,0,2,83
105605,Brandon Cortez,5,1,2018-01-06,0,7.1,2024-06-23,2,2,1,0,17,0,17,53,48,21,45,4,2.4,0,2,1,4.8,19
482342,Kathryn Johnson,2,0,2016-02-04,2,0.1,2024-06-02,2,2,0,0,52,5,47,80.9,30,6,11,5.9,1.5,1,26,1,3.3,55
146044,Daniel Barrett,1,1,2016-04-11,0,8.9,2024-12-16,3,1,8,1,84,7,77,81.2,50,23,26,3.6,2.6,1,21,1,3.1,54
342534,Mrs. Jocelyn Richardson,5,1,2020-06-29,0,4.6,2024-02-05,1,0,8,0,63,25,38,93.6,21,8,1,1.8,4.9,1,10,1,2.8,72
287356,Shannon Jordan,2,4,2018-01-17,1,6,2024-01-02,4,2,4,0,57,15,42,72.2,50,7,12,7.1,3.3,1,27,1,1.2,43
517626,James Carlson,5,2,2018-08-22,0,6.5,2024-12-03,0,1,3,1,16,8,8,60.1,32,14,1,5.5,4,0,7,1,4.8,29
398115,Misty Parks,3,6,2014-08-07,0,10.5,2024-06-19,2,2,1,1,59,34,25,94.3,35,18,18,7,4,1,3,1,1.1,85
349649,Douglas Harris,2,7,2021-08-26,0,3.5,2024-01-19,1,0,5,1,13,11,2,79.3,35,25,33,1.6,3.5,2,9,1,4.3,52
479931,Nicole Bell,5,6,2020-11-29,1,3.4,2024-02-05,3,0,6,0,53,33,20,92,26,21,2,8,2.7,1,15,1,3.6,75
661331,Christine Logan,3,7,2012-05-01,1,6,2024-04-01,3,0,0,1,76,9,67,59.4,33,3,19,3.2,2.1,1,20,1,4.7,27
844405,Julie Hughes,4,2,2015-01-03,0,10.1,2024-11-09,3,0,3,1,76,37,39,89.3,25,18,14,7.5,5,1,18,1,2.8,76
786926,Amber Hill,0,1,2014-07-11,0,10.6,2024-05-25,1,2,9,1,87,60,27,57.8,24,15,11,1.1,2.9,1,22,0,3.9,19
776183,Erin Key,0,4,2019-06-04,0,5.7,2024-11-18,4,2,10,1,86,43,43,63.7,49,15,35,7.6,2.4,1,26,0,4.7,30
197997,Dorothy White,1,3,2021-11-07,0,3.3,2024-05-12,0,2,2,0,48,1,47,64.5,20,9,6,5.6,2.8,0,15,2,1.9,30
937667,William Green,5,2,2014-04-04,0,10.9,2024-01-15,1,0,6,1,87,80,7,74.7,40,31,22,2.6,2.7,1,11,2,2.4,49
27214,Alicia Haley,4,0,2010-09-09,0,14.5,2024-04-17,3,1,6,0,37,9,28,72,34,32,13,7.9,2.9,1,13,1,1.7,51
463500,Ellen Fisher,2,2,2018-03-23,0,6.9,2024-03-04,3,0,10,1,100,28,72,70.9,30,20,0,1.3,2.6,2,23,1,2,35
838309,Matthew Blanchard,2,7,2014-11-14,0,10.3,2024-06-22,3,1,1,0,51,14,37,57.7,5,3,5,3.7,1.9,0,22,1,3.3,23
618758,Wesley White,0,3,2011-12-08,0,13.2,2024-12-27,2,1,9,0,76,29,47,57.7,28,22,5,5,1.8,0,6,2,2.6,24
634137,Randall Young,2,7,2015-08-09,1,4,2024-10-24,3,0,0,1,100,3,93.3152412226909,92.8,39,17,39,2.2,4.9,0,10,1,3.2,77
804056,Thomas Collins,2,7,2015-01-30,1,7.7,2024-07-10,2,0,4,0,27,5,22,80.6,27,21,21,1.2,2.8,1,14,0,2.8,56
719853,Mary Wood,0,7,2015-12-23,1,1.4,2024-04-09,1,2,10,0,23,23,0,63.7,13,2,13,9.3,2.5,0,26,0,2.7,31
411733,Robert Williams,3,0,2013-01-08,0,12.1,2024-09-10,0,1,4,0,69,47,22,87.7,38,9,35,6.4,3.7,1,18,0,2,72
828550,Steven Jackson,0,1,2020-06-15,0,4.7,2024-05-10,1,0,6,1,91,83,8,78,16,9,10,2.4,3.1,2,22,2,4.5,48
597255,Christina Scott,2,3,2016-02-14,1,0.8,2024-09-12,0,2,9,1,93,12,81,64.9,50,16,40,4.4,3.1,1,13,1,4.5,30
51516,Benjamin Byrd,0,6,2022-03-25,0,2.9,2024-12-10,1,1,7,1,43,37,6,65.8,45,28,0,8,1.2,2,24,0,2.7,33
846035,Ronald Johnson,2,7,2021-11-19,0,3.2,2024-05-19,3,1,2,1,85,78,7,72.7,19,17,0,5.6,4.8,2,11,1,1.1,45
87907,Sara Caldwell,0,2,2013-06-24,0,11.7,2024-04-02,3,0,6,0,60,16,44,92.8,17,4,17,5.5,2.5,1,1,0,2.3,82
554875,Vicki Martin,3,7,2016-12-09,0,8.2,2024-05-05,4,2,2,1,60,8,52,74.9,8,5,3,9.8,3,0,19,1,3.9,56
12636,William Evans,4,7,2017-03-08,0,8,2024-05-04,2,1,7,1,85,44,41,82.7,22,11,4,1.5,2.2,0,1,2,2.9,59
674184,Taylor Sparks,2,4,2016-02-28,0,9,2024-03-25,3,2,10,0,90,22,68,79,14,5,0,7.1,4.6,1,26,1,4,54
755380,James Reed,6,7,2014-10-29,0,10.3,2024-06-26,4,2,8,0,91,60,31,55.1,30,7,11,1.5,4,0,26,2,3.4,15
169102,William Stewart,4,1,2016-04-17,1,6.3,2024-12-19,2,2,6,0,36,23,13,66.3,18,11,14,7.9,4.6,1,7,1,3.3,40
179533,Monica Morrison,0,7,2017-07-24,0,7.6,2024-03-07,4,1,2,0,42,34,8,72.9,16,7,1,7.6,1.9,2,18,1,4.1,50
54048,Margaret Watkins,4,2,2013-08-21,0,11.5,2024-11-09,0,1,5,0,29,22,7,99.7,48,29,46,2.7,2.7,1,8,2,2,86
399928,Diane Clark,0,6,2011-12-31,1,7.1,2024-11-26,4,0,1,1,53,20,33,99.1,35,29,35,7.5,3.9,2,23,0,1.4,86
651570,Brenda Turner,6,6,2013-08-13,0,11.5,2024-07-10,1,2,1,0,95,26,69,83.8,48,35,16,8.7,2,1,21,1,4.2,70
246612,Jillian Schroeder,0,3,2022-06-14,0,2.7,2024-06-29,1,1,2,0,37,27,10,99.9,50,47,14,6.9,2.5,2,26,0,3.9,83
237758,Angela Perez,2,1,2020-01-20,0,5.1,2024-08-20,1,1,1,0,13,9,4,72.1,19,18,9,9.7,4,0,27,0,1.9,46
498307,Lindsey Harris,5,1,2021-11-10,0,3.3,2024-10-20,4,1,4,1,55,37,18,90.5,47,22,17,5.8,3,2,14,2,3,71
734311,Jesse Ross,0,5,2018-06-09,0,6.7,2024-09-18,0,1,3,1,56,11,45,69.4,37,19,27,3.3,2.3,0,9,1,1.9,40
141109,Heidi Bowers,1,1,2011-11-29,0,13.2,2024-10-08,2,0,7,0,75,39,36,94.8,43,16,33,2.3,4.9,2,28,1,2,76
108558,Gary Adams,4,2,2010-11-29,0,14.2,2024-02-21,2,1,10,1,46,4,42,86.9,43,31,19,1.7,3.4,2,19,0,2.9,65
939184,Michael Vincent,2,5,2015-03-27,0,9.9,2024-03-10,0,0,1,0,36,21,15,73.1,12,9,10,8.1,3.5,1,24,2,2.4,50
935186,Charles Johnson,2,4,2015-12-11,1,5.9,2024-12-25,3,2,9,1,38,32,6,81.1,42,15,26,3.8,3.6,0,21,0,4,55
586155,Kimberly Marsh,2,0,2010-10-17,0,14.3,2024-12-10,0,2,0,0,49,23,26,51.5,14,10,0,6.9,2.1,1,20,0,2.3,20
67453,Ronald King,1,0,2011-11-29,0,13.2,2024-10-17,0,2,3,0,77,60,17,92.2,8,4,2,8.6,1.9,1,10,0,2.7,84
934720,Samuel Espinoza,5,6,2017-02-16,0,8,2024-05-18,0,2,3,1,10,7,3,62.1,28,23,13,5.6,4.5,2,22,1,3.6,30
448167,Mario Harris,1,0,2020-08-15,1,1.1,2024-09-23,2,1,7,1,63,42,21,58,19,15,14,9.1,4.8,0,12,1,1.8,23
509887,Ashley Robinson,4,1,2022-02-04,0,3,2024-08-15,1,1,2,0,22,20,2,59.5,18,12,14,8.5,1.7,1,5,0,3.7,29
613439,Grant Alexander,2,3,2015-10-24,0,9.3,2024-02-10,1,0,3,1,33,25,8,97.4,49,4,12,9,3,0,4,0,5,89
388059,Karen Curry,0,3,2013-09-10,0,11.4,2024-02-21,1,2,10,0,55,2,53,53.3,15,2,14,5.6,2.1,2,5,1,4.3,20
793907,Sandra Davis,6,0,2021-01-09,0,4.1,2024-10-08,0,0,4,0,41,1,40,51.5,10,9,10,4,1.7,2,3,0,2.7,14
872600,Maurice Stokes,2,1,2021-03-23,0,3.9,2024-12-31,4,1,2,1,35,24,11,95.2,50,20,44,9.6,3,2,30,2,2.8,78
162177,Billy Neal,4,7,2021-11-07,0,3.3,2024-01-27,1,1,6,0,34,18,16,60.5,8,1,4,2.5,4.1,2,30,1,3.5,19
63098,Mackenzie Duke,3,3,2018-05-31,0,6.7,2024-03-29,3,2,4,1,48,32,16,84.9,22,19,21,7.5,1.4,0,1,0,4.4,71
594894,Dustin Adams,3,3,2019-08-22,0,5.5,2024-02-27,1,0,8,0,53,11,42,56.7,6,5,5,5.1,3.4,2,11,0,1.7,19
228120,Michelle Olson,0,3,2022-01-23,0,3.1,2024-11-30,3,2,9,0,13,13,0,95.1,31,29,27,9.3,3.1,0,10,2,4.3,80
293057,James Villarreal,3,3,2016-04-28,0,8.8,2024-05-24,0,1,7,1,72,50,22,91,46,28,33,2.4,3.6,2,18,2,3.6,71
919803,Joseph Hunt,3,5,2019-11-06,0,5.3,2024-03-20,4,1,0,0,73,52,21,59.3,16,4,11,9.4,2.6,1,12,1,1.2,29
261902,Heather Holloway,2,1,2010-10-26,1,4.7,2024-01-27,3,2,6,0,41,13,28,67.8,50,31,47.2267666422465,2.2,3.9,1,23,0,4.8,37
436534,Erica Moore,2,2,2016-06-08,0,8.7,2024-09-20,0,0,7,1,28,14,14,53.6,15,11,10,8.8,2.3,2,9,1,3.5,21
794737,Debra Robertson,0,4,2010-11-02,1,2.5,2024-05-06,1,2,6,0,24,19,5,90.1,50,22,26,6.6,1.9,2,16,0,2.7,72
126808,Kaitlyn Roth,6,2,2011-02-24,0,14,2024-03-13,0,2,8,1,76,39,37,66.3,35,28,24,3.8,1.4,0,24,1,4.2,37
534019,Matthew Mcdonald,6,2,2018-03-28,0,6.9,2024-07-11,2,2,6,0,63,27,36,84,31,23,22,4.7,1.5,1,30,0,2.6,57
414505,Patrick Meyer,5,6,2017-08-26,0,7.5,2024-03-04,1,0,9,0,95,12,83,70.3,26,6,21,2.7,3.6,1,28,2,1.2,35
615981,Tiffany Robinson,4,5,2020-10-18,0,4.3,2024-02-15,4,1,0,0,44,24,20,93.6,25,22,19,3.1,4,0,5,1,4.2,80
681796,Micheal Barrett,1,6,2021-05-28,0,3.7,2024-09-12,3,2,4,0,54,20,34,68.1,19,4,10,2.1,3,2,17,1,1.7,33
269159,Nathan Wilson,1,6,2022-03-09,0,2.9,2024-02-17,0,1,7,1,68,47,21,59.2,33,6,12,8.4,2.1,2,5,2,2.4,26
368473,Gail Weber,5,5,2017-06-20,0,7.7,2024-07-17,3,0,9,0,35,5,30,86.7,43,21,23,4.7,4.1,1,20,1,2.2,62
433165,Bobby Lee,4,2,2021-10-21,0,3.3,2024-12-04,2,2,8,0,95,8,87,97.9,28,7,23,9,2.1,0,5,1,4.3,84
211937,Tracy Cohen,2,6,2016-06-13,0,8.7,2024-01-09,3,2,8,0,83,65,18,71.5,14,12,4,8.1,3.1,1,14,0,3.8,47
261294,Erika Mclaughlin,5,7,2018-08-12,0,6.5,2024-08-15,0,1,5,1,55,45,10,54.1,22,5,11,5.4,4,1,23,0,4.2,17
696193,Joseph Williams,3,0,2015-03-14,0,9.9,2024-11-29,4,1,4,1,96,85,11,70.2,32,6,17,7.3,3.2,0,24,0,4.5,45
311907,Gary Nelson MD,5,3,2020-11-02,0,4.3,2024-07-05,0,0,5,1,32,29,3,60.9,15,5,6,2.3,3.2,0,27,1,4,20
850376,Jordan Kim,4,6,2016-01-13,0,9.1,2024-02-04,3,0,2,0,54,48,6,60.3,16,3,5,3.2,3.2,1,1,1,1.2,28
417633,Charles Brown,3,3,2021-01-21,0,4.1,2024-08-28,3,1,8,0,27,0,27,69.5,43,6,41,1.6,1.6,2,17,2,3.1,33
878534,Douglas Burke,5,6,2021-05-07,1,3.6,2024-10-13,4,0,6,0,56,4,52,67.2,50,44,20,7.4,3.8,2,30,0,3.2,37
887775,Tara Horton,5,1,2010-11-01,0,14.3,2024-05-22,0,1,4,1,72,67,5,63.9,9,6,7,1.4,2.5,1,15,1,4.6,35
76052,Paul Martinez,5,2,2010-01-21,2,7.1,2024-08-02,2,2,6,1,58,32,26,81.4,25,13,22,3.2,4.6,1,27,2,4.7,56
487777,John Freeman,4,1,2012-08-30,1,12.3,2024-07-29,1,0,6,1,69,59,10,97.5,44,8,3,3,4.4,0,21,0,2.7,82
269179,Timothy Gibson,6,7,2021-11-14,0,3.3,2024-08-06,4,0,10,1,68,34,34,85.7,30,3,1,4.5,3.6,1,5,1,1.6,60
252374,Sonia Williams,4,3,2011-11-25,0,13.2,2024-07-24,0,1,7,0,80,4,76,52,8,7,5,7.1,4.6,0,3,0,1.1,21
685986,Jonathan Kim,0,1,2016-11-16,0,8.3,2024-04-05,0,1,9,0,27,1,26,92.9,46,34,2,8.4,2.8,1,24,1,1.2,73
158086,Kenneth Miller,3,5,2019-12-26,0,5.2,2024-07-05,3,1,3,0,66,45,21,83.3,9,1,8,2.9,3.7,1,12,1,1.5,58
612053,Terri Lopez,6,4,2016-07-20,1,5.9,2024-09-03,0,2,3,1,24,0,24,95,41,27,7,5.1,2.9,1,7,0,1.4,81
197269,John Hopkins,6,4,2010-09-03,0,14.5,2024-12-07,4,1,5,1,13,11,2,54.7,36,1,11,4.9,1.9,0,25,0,1.8,19
933161,Jennifer Farmer,3,2,2014-02-08,0,11,2024-09-05,0,0,7,1,24,10,14,68.8,24,5,10,3.6,1.6,2,9,1,2.6,40
515562,Kimberly Mooney,1,4,2010-11-27,0,14.2,2024-09-21,1,1,5,0,39,30,9,69.4,32,10,28,9.4,3.6,2,17,1,2,48
525508,Suzanne Rice,1,5,2014-05-15,1,0.9,2024-08-30,2,2,2,1,48,30,18,86.9,37,16,19,1.4,3.7,2,6,0,1.5,62
187765,Charlotte Gross,1,7,2010-04-23,0,14.8,2024-03-22,0,1,4,0,71,41,30,65.5,32,14,28,3.8,4.2,2,20,1,1.2,38
360566,Peter Larsen,0,5,2014-04-15,0,10.9,2024-11-07,3,0,5,1,90,5,85,70.7,46,45,3,7.2,2.5,1,26,1,3.3,46
764018,Carmen Stewart,6,1,2010-04-17,1,5.5,2024-03-14,4,0,7,0,82,27,55,97.6,50,30,13,2.3,1.4,0,0,1,4.4,84
375768,Mike Robinson,4,6,2021-03-02,0,4,2024-03-21,1,2,8,1,66,15,51,58.4,10,10,7,1.5,3.4,2,11,0,3.6,18
772295,Christopher Thompson,2,4,2013-05-03,0,11.8,2024-02-12,4,0,5,1,95,92,3,94.1,28,28,3,8.6,2.6,1,19,0,4.1,84
68336,George Dunn,0,2,2012-11-30,0,12.2,2024-07-24,2,2,4,0,94,86,8,97,32,8,20,4.4,4.1,0,28,1,2.2,81
295596,Derrick Johnson,1,6,2015-09-15,0,9.4,2024-12-10,1,0,9,0,87,54,33,60,38,17,9,7.6,1.8,0,3,2,2,29
241530,Karen Mata,2,2,2015-03-16,0,9.9,2024-10-29,0,2,7,0,80,72,8,63.5,12,2,7,3.9,2.3,1,28,1,2.2,26
86571,Jennifer Hendrix,2,7,2020-05-11,0,4.8,2024-12-20,4,2,7,0,97,45,52,98.3,34,31,12,2.3,3.7,0,25,0,2.2,75
629058,Larry Harris,1,7,2021-11-06,0,3.3,2024-07-11,2,0,9,0,59,7,52,66.4,6,6,1,1.2,2.1,0,7,1,1.3,29
987218,Lisa Johnson,5,5,2017-11-23,1,6.4,2024-06-01,2,2,1,1,20,15,5,70.5,22,7,4,8.2,4.6,0,2,2,1.5,49
205360,Darren Jackson,2,6,2018-03-29,1,5.1,2024-11-20,1,1,0,1,93,87,6,80.1,30,28,13,9.7,2.1,0,17,1,3.7,62
31614,William Young,4,6,2012-09-30,0,12.4,2024-07-24,0,0,2,1,41,6,35,91.9,20,20,10,3.2,3.6,2,4,2,1.8,80
509182,Erik Fernandez,1,4,2021-08-07,0,3.5,2024-05-29,4,0,8,1,49,7,42,85.8,28,11,16,6.6,1.3,1,26,0,2,59
91696,James Sanchez,1,2,2016-04-02,0,8.9,2024-04-19,0,0,6,0,46,19,27,64.7,42,18,0,7.4,4.8,2,14,0,2.2,38
636133,Andrew Woods,3,7,2021-02-22,2,2.2,2024-08-14,4,2,6,0,88,65,23,83.1,32,1,22,8.5,1,0,6,1,1,60
630765,Paul White,6,5,2021-10-23,0,3.3,2024-07-09,4,0,5,1,45,26,19,72.3,37,27,33,9.5,4.3,2,18,0,3.6,47
99067,David Rice,6,5,2016-05-21,0,8.8,2024-08-25,0,0,9,1,43,24,19,85.9,39,29,9,7.8,1.2,1,28,2,1.1,61
299298,Raymond Hill,1,7,2013-04-13,0,11.9,2024-09-16,4,1,10,0,44,27,17,90.3,6,4,0,10,4.1,0,19,0,3.6,77
